gene_id	gene_name	Minus_cre_p53mut	Plus_cre_p53mut
ENSMUSG00000035273	Hpse	14.361814	18.055849
ENSMUSG00000035274	Tpbg	19.772255	17.578796
ENSMUSG00000035275	Raver2	0.12417	0.014655
ENSMUSG00000035277	Arx	0.202343	0.063028
ENSMUSG00000035278	Plekhj1	81.472842	88.825145
ENSMUSG00000035279	Ssc5d	0.034049	0.020359
ENSMUSG00000035283	Adrb1	0.366786	0.102863
ENSMUSG00000035284	Vps13c	28.430765	18.403975
ENSMUSG00000035285	Nat14	1.607462	0.849354
ENSMUSG00000035293	G2e3	12.303699	13.061954
ENSMUSG00000035295	Wdr38	0.579941	0.375561
ENSMUSG00000035296	Sgcg	0.007118	0
ENSMUSG00000035297	Cops4	70.168624	99.527279
ENSMUSG00000035298	Klhl35	0.097483	0.016294
ENSMUSG00000035299	Mid1	83.148689	52.753176
ENSMUSG00000035305	Ror1	0.044048	0.005047
ENSMUSG00000035311	Gnptab	26.863391	23.681404
ENSMUSG00000035314	Gdpd5	11.154918	18.394865
ENSMUSG00000035325	Sec31a	109.610724	105.395717
ENSMUSG00000035329	Fbxo33	14.1104	15.980866
ENSMUSG00000035337	Uchl4	0.852637	0.1824
ENSMUSG00000035342	Lzts2	66.440541	69.180541
ENSMUSG00000035351	Nup37	19.415365	22.997746
ENSMUSG00000035352	Ccl12	0	0.199226
ENSMUSG00000035354	Uvrag	18.937371	24.246674
ENSMUSG00000035355	Kcnh4	0.039873	0
ENSMUSG00000035356	Nfkbiz	98.512647	57.222033
ENSMUSG00000035357	Pdzrn3	32.386955	28.545901
ENSMUSG00000035365	Parpbp	4.714658	6.977068
ENSMUSG00000035367	Rmi1	15.921224	16.758387
ENSMUSG00000035370	Gm49322	5.354468	3.599495
ENSMUSG00000035371	Ssx9	0	0
ENSMUSG00000035372	1810055G02Rik	24.14637	32.302167
ENSMUSG00000035373	Ccl7	0.954605	7.604744
ENSMUSG00000035376	Hacd2	129.542939	107.35836
ENSMUSG00000035378	Shq1	11.392709	16.988907
ENSMUSG00000035382	Pcsk7	18.266179	24.462666
ENSMUSG00000035383	Pmch	0	0
ENSMUSG00000035385	Ccl2	63.974436	305.772122
ENSMUSG00000035387	4930415L06Rik	0.019395	0
ENSMUSG00000035390	Brsk1	0.899377	0.050609
ENSMUSG00000035392	Dennd1a	8.339635	8.975616
ENSMUSG00000035394	Cfap53	0.155612	0.050847
ENSMUSG00000035395	Dcaf8l	0.088707	0.155592
ENSMUSG00000035397	Klf16	19.835937	17.837513
ENSMUSG00000035399	Oser1	37.049324	33.07071
ENSMUSG00000035401	Emsy	16.570714	14.217676
ENSMUSG00000035403	Crb2	0.53921	0.013635
ENSMUSG00000035407	Kank4	0.061415	0.006119
ENSMUSG00000035413	Tmem98	89.875186	104.470909
ENSMUSG00000035420	Fam170a	0	0
ENSMUSG00000035427	Mageb4	0.032364	0
ENSMUSG00000035429	Ptprh	4.893347	7.296283
ENSMUSG00000035431	Sstr1	0.030838	0.018479
ENSMUSG00000035435	Abca17	0.203704	0.116855
ENSMUSG00000035437	Rabgap1	28.287559	21.26174
ENSMUSG00000035439	Haus8	16.180128	25.513769
ENSMUSG00000035441	Myo1d	78.130979	86.519792
ENSMUSG00000035443	Thyn1	37.732586	47.640264
ENSMUSG00000035448	Ccr3	0.015378	0
ENSMUSG00000035451	Foxa1	30.474817	41.127531
ENSMUSG00000035454	Samt3	0.028857	0
ENSMUSG00000035455	Fignl1	12.400458	16.312761
ENSMUSG00000035456	Prdm8	0.048072	0
ENSMUSG00000035458	Tnni3	4.94624	2.845711
ENSMUSG00000035459	Stab2	0.014592	0
ENSMUSG00000035469	Rcbtb1	20.283082	22.614369
ENSMUSG00000035472	Slc25a21	0.078726	0.023558
ENSMUSG00000035473	Galm	9.869785	41.712147
ENSMUSG00000035476	Tab3	7.845952	6.935912
ENSMUSG00000035478	Mbd3	148.04244	177.285237
ENSMUSG00000035486	Plk5	0.18927	0
ENSMUSG00000035491	Fthl17a	0.117466	0
ENSMUSG00000035493	Tgfbi	4.918849	0.169169
ENSMUSG00000035495	Tstd2	28.276765	25.111358
ENSMUSG00000035498	Cdcp1	57.311782	50.224614
ENSMUSG00000035504	Reep6	103.526066	90.821924
ENSMUSG00000035505	Cox18	22.008842	31.899664
ENSMUSG00000035506	Slc12a8	0.623081	0.291248
ENSMUSG00000035509	Fbxl21	0.870333	0.445529
ENSMUSG00000035513	Ntng2	0.779086	0.354675
ENSMUSG00000035517	Tdrd7	21.868259	25.670292
ENSMUSG00000035521	Gnptg	33.028174	46.146223
ENSMUSG00000035522	Tsga8	0	0
ENSMUSG00000035523	Vmn1r172	0	0
ENSMUSG00000035528	Npffr2	0	0
ENSMUSG00000035529	Prdm4	17.445962	19.156318
ENSMUSG00000035530	Eif1	538.602951	591.636517
ENSMUSG00000035539	Ccdc180	0.0659	0
ENSMUSG00000035540	Gc	3.703902	0.017897
ENSMUSG00000035545	Leng8	88.920007	54.50444
ENSMUSG00000035547	Capn5	179.256126	217.595105
ENSMUSG00000035551	Igfbpl1	0	0.021264
ENSMUSG00000035557	Krt17	0.470229	0.063971
ENSMUSG00000035559	Mpv17l2	52.031012	82.117762
ENSMUSG00000035560	Wdr20rt	0.130018	0
ENSMUSG00000035561	Aldh1b1	1.246081	0.447598
ENSMUSG00000035566	Pcdh17	17.927324	22.051466
ENSMUSG00000035569	Ankrd11	38.506142	37.951093
ENSMUSG00000035572	Dcaf10	8.786896	13.219315
ENSMUSG00000035575	Utp6	28.647814	37.212178
ENSMUSG00000035576	L3mbtl1	0.377099	0.096858
ENSMUSG00000035578	Iqcg	3.215585	0.982677
ENSMUSG00000035580	Kcnh8	0.051202	0
ENSMUSG00000035582	Gdpd4	0	0.009916
ENSMUSG00000035585	Tsen34	73.31741	64.338019
ENSMUSG00000035592	Krt33a	0	0
ENSMUSG00000035594	Chrna5	0.062295	0
ENSMUSG00000035595	Fam174c	18.154798	27.936179
ENSMUSG00000035596	Mboat7	39.7216	25.29937
ENSMUSG00000035597	Prpf39	25.325683	17.614996
ENSMUSG00000035601	Trmt10b	16.753754	18.076835
ENSMUSG00000035606	Ky	0.04165	0
ENSMUSG00000035614	Togaram1	12.809306	11.909005
ENSMUSG00000035615	Frmpd1	0.239646	0.09145
ENSMUSG00000035620	Ric8b	11.927452	10.480657
ENSMUSG00000035621	Midn	88.143746	81.900434
ENSMUSG00000035623	Rsf1	19.630157	19.439988
ENSMUSG00000035626	Or4e2	0.030281	0
ENSMUSG00000035629	Rubcn	18.373727	12.3209
ENSMUSG00000035632	Cnot3	40.696612	32.070328
ENSMUSG00000035637	Grhpr	39.174788	63.81853
ENSMUSG00000035638	Muc20	312.610588	209.404478
ENSMUSG00000035640	Cbarp	16.442899	17.933194
ENSMUSG00000035642	Aamdc	18.595339	24.47385
ENSMUSG00000035649	Zcchc7	19.874446	24.847868
ENSMUSG00000035651	4930480E11Rik	0.205825	0
ENSMUSG00000035653	Lrfn5	0.041252	0.018829
ENSMUSG00000035666	Gtf3c4	24.44279	25.712429
ENSMUSG00000035671	Zswim4	10.999609	11.798579
ENSMUSG00000035673	Sbno2	88.682536	73.032397
ENSMUSG00000035674	Ndufa3	226.826404	208.798189
ENSMUSG00000035678	Tnfsf9	7.006953	10.111579
ENSMUSG00000035681	Kcnc2	0.245448	0.028998
ENSMUSG00000035683	Melk	20.999446	39.220238
ENSMUSG00000035686	Thrsp	6.155179	22.157613
ENSMUSG00000035692	Isg15	243.555615	884.139016
ENSMUSG00000035694	Caps2	0.116653	0.013414
ENSMUSG00000035696	Rnf38	39.848315	37.03384
ENSMUSG00000035697	Arhgap45	2.463355	1.868457
ENSMUSG00000035699	Slc51a	0.118678	0.021488
ENSMUSG00000035704	Alg8	29.305608	35.265618
ENSMUSG00000035711	Dok3	2.138452	0.526806
ENSMUSG00000035713	Usp35	3.960056	4.373596
ENSMUSG00000035722	Abca7	12.432523	13.853771
ENSMUSG00000035725	Prkx	16.471042	14.167942
ENSMUSG00000035726	Supt16	46.913857	49.92338
ENSMUSG00000035735	Dagla	7.802135	9.372749
ENSMUSG00000035745	Grin3b	0.092063	0.046364
ENSMUSG00000035754	Wdr18	21.724757	22.429237
ENSMUSG00000035757	Selenoo	17.284937	20.679677
ENSMUSG00000035759	Bbs10	2.829278	2.101434
ENSMUSG00000035762	Tmem161b	13.605423	11.308162
ENSMUSG00000035764	Fbxo45	11.297989	6.461986
ENSMUSG00000035765	Dym	19.071617	24.9924
ENSMUSG00000035769	Xylb	3.498651	3.132659
ENSMUSG00000035770	Dync1li2	60.279042	73.81092
ENSMUSG00000035772	Mrps2	27.551199	31.74431
ENSMUSG00000035773	Kiss1r	2.488764	1.496992
ENSMUSG00000035775	Krt20	4.870065	0.182115
ENSMUSG00000035776	Cd99l2	46.840245	38.863144
ENSMUSG00000035778	Ggta1	0.527914	0.106209
ENSMUSG00000035780	Ugt2a3	0.149046	0
ENSMUSG00000035781	R3hdm4	276.457449	223.715156
ENSMUSG00000035783	Acta2	5.040324	1.707385
ENSMUSG00000035785	Cmtm2b	0	0
ENSMUSG00000035790	Cep19	27.429738	15.143945
ENSMUSG00000035798	Zdhhc17	6.890035	4.391407
ENSMUSG00000035799	Twist1	0.184765	0.020137
ENSMUSG00000035804	Ins1	0.028385	0
ENSMUSG00000035805	Mlc1	0.146678	0
ENSMUSG00000035811	Ugt2b35	0.051184	0
ENSMUSG00000035818	Plekhs1	454.516912	560.422591
ENSMUSG00000035824	Tk2	16.993799	17.027347
ENSMUSG00000035828	Pim3	27.29118	21.250207
ENSMUSG00000035829	Ppp1r26	3.570979	3.349587
ENSMUSG00000035831	Krt25	1.532224	1.788329
ENSMUSG00000035834	Polr3g	6.913822	11.780347
ENSMUSG00000035835	Plppr3	24.589338	13.312872
ENSMUSG00000035836	Ugt2b1	0.149889	0.011961
ENSMUSG00000035840	Lysmd3	14.279107	14.102627
ENSMUSG00000035842	Ddx11	10.769841	8.92386
ENSMUSG00000035845	Alg12	13.015979	13.33254
ENSMUSG00000035847	Ids	15.076081	10.788673
ENSMUSG00000035849	Krt222	0.090554	0.108504
ENSMUSG00000035851	Ythdc1	70.680491	61.504011
ENSMUSG00000035852	Misp	63.660492	99.428514
ENSMUSG00000035860	Cdhr3	0.062141	0
ENSMUSG00000035861	Tmprss11b	0.059303	0.035461
ENSMUSG00000035863	Palm	6.357726	14.231843
ENSMUSG00000035864	Syt1	0.103494	0.006187
ENSMUSG00000035868	Zfp983	0.82956	0.531932
ENSMUSG00000035873	Pawr	38.24698	42.959731
ENSMUSG00000035875	AI182371	0.752907	0.134364
ENSMUSG00000035877	Zhx3	7.552921	6.412307
ENSMUSG00000035878	Hykk	0.575446	0.173189
ENSMUSG00000035885	Cox8a	1021.090993	1811.778328
ENSMUSG00000035890	Rnf126	86.306474	106.628876
ENSMUSG00000035891	Cerk	4.815979	7.730834
ENSMUSG00000035896	Rnase1	0.124012	0.037284
ENSMUSG00000035898	Uba6	14.127557	13.338951
ENSMUSG00000035900	Gramd4	33.737414	24.693954
ENSMUSG00000035901	Dennd5a	13.673858	11.214844
ENSMUSG00000035910	Dcdc2a	5.232843	0.04831
ENSMUSG00000035914	Cd276	20.147159	31.739743
ENSMUSG00000035916	Ptprq	0.035849	0
ENSMUSG00000035919	Bbs9	2.780433	3.754367
ENSMUSG00000035923	Myf6	0.045582	0
ENSMUSG00000035929	H2-Q4	67.252669	154.57254
ENSMUSG00000035930	Chst4	0.136977	0.05274
ENSMUSG00000035932	Or6s1	0	0
ENSMUSG00000035933	Cog5	34.810252	37.438455
ENSMUSG00000035934	Pknox2	0.938142	0.279511
ENSMUSG00000035936	Aldh5a1	4.618864	5.479493
ENSMUSG00000035941	Ibtk	29.045248	27.932515
ENSMUSG00000035944	Ttc38	10.623037	8.416332
ENSMUSG00000035946	Gsx2	0	0
ENSMUSG00000035948	Acss3	0.319369	0.037144
ENSMUSG00000035949	Fbxw2	51.103755	52.733875
ENSMUSG00000035951	Ascl3	0.050364	0
ENSMUSG00000035953	Pip4p1	56.448989	90.764471
ENSMUSG00000035954	Dock4	2.889408	3.097837
ENSMUSG00000035958	Tdp2	25.067994	21.681593
ENSMUSG00000035960	Apex1	139.067232	142.501575
ENSMUSG00000035963	Odf3l2	0	0
ENSMUSG00000035964	Tmem59l	0.450461	0.715222
ENSMUSG00000035967	Ints6l	1.475661	0.08371
ENSMUSG00000035969	Rusc2	2.404445	22.859083
ENSMUSG00000035983	Gm7008	4.735355	8.040559
ENSMUSG00000035984	Nme5	5.218838	0.790662
ENSMUSG00000035992	Fnip1	8.248442	11.940835
ENSMUSG00000036002	Atosb	14.377788	20.311108
ENSMUSG00000036006	Ripor2	0.629525	0.053832
ENSMUSG00000036009	Mettl25	4.519413	4.753618
ENSMUSG00000036013	Fam122c	0	0
ENSMUSG00000036019	Tmtc2	13.807993	10.215767
ENSMUSG00000036022	Fam122b	4.606557	6.717588
ENSMUSG00000036023	Parp2	28.587101	29.926398
ENSMUSG00000036026	Tmem63b	66.347124	78.192109
ENSMUSG00000036027	Pou2af2	1.306079	0.054343
ENSMUSG00000036030	Prtg	0.023552	0
ENSMUSG00000036036	Zfp57	9.902172	11.96047
ENSMUSG00000036040	Adamtsl2	0.045916	0
ENSMUSG00000036045	Gm12221	0.061557	0.031436
ENSMUSG00000036046	5031439G07Rik	48.471377	40.20958
ENSMUSG00000036052	Dnajb5	7.450608	6.861413
ENSMUSG00000036053	Fmnl2	28.340923	25.638231
ENSMUSG00000036054	Sugp2	19.282141	15.961888
ENSMUSG00000036057	Ptpn23	47.269879	38.545189
ENSMUSG00000036061	Smug1	15.956536	17.417982
ENSMUSG00000036062	Phf24	0.01895	0.073865
ENSMUSG00000036067	Slc2a6	38.380045	121.329458
ENSMUSG00000036073	Galt	26.269136	32.534923
ENSMUSG00000036078	Sigmar1	73.370379	85.03768
ENSMUSG00000036083	Slc17a3	0.929327	0.034537
ENSMUSG00000036086	Zranb3	3.921177	4.728251
ENSMUSG00000036087	Slain2	33.390265	35.029089
ENSMUSG00000036091	Hyal3	1.402088	1.089758
ENSMUSG00000036093	Arl5a	35.444709	27.548676
ENSMUSG00000036095	Dgkb	0.082801	0.023963
ENSMUSG00000036097	Slf2	27.822866	32.443145
ENSMUSG00000036098	Myrf	0.342334	0.078999
ENSMUSG00000036099	Vezt	19.191069	24.736837
ENSMUSG00000036103	Colec12	0.086849	0.007158
ENSMUSG00000036104	Rab3gap1	29.2417	23.034677
ENSMUSG00000036106	Prr5	7.325028	7.203422
ENSMUSG00000036109	Mbnl3	6.232937	7.310656
ENSMUSG00000036110	Slc17a2	0.07468	0.016898
ENSMUSG00000036111	Lmo1	1.160564	0.149653
ENSMUSG00000036112	Metap2	334.909179	325.596999
ENSMUSG00000036114	Rpp25l	33.351389	47.386022
ENSMUSG00000036117	Il5	0.05388	0.021555
ENSMUSG00000036120	Rfxank	12.346744	14.071634
ENSMUSG00000036123	Slc9a3	0.028674	0
ENSMUSG00000036131	Frmd7	0.025577	0
ENSMUSG00000036136	Fam110c	25.825457	21.028046
ENSMUSG00000036138	Acaa1a	89.565612	77.862666
ENSMUSG00000036139	Hoxc9	0.150164	0
ENSMUSG00000036144	Meox2	0.153954	0
ENSMUSG00000036151	Tm6sf2	0.872612	0.503127
ENSMUSG00000036155	Mgat5	8.885324	8.349064
ENSMUSG00000036158	Prickle1	0.627599	0.135685
ENSMUSG00000036160	Surf6	22.566754	21.564618
ENSMUSG00000036162	Fam219aos	0	0
ENSMUSG00000036167	Pphln1	30.479278	37.561537
ENSMUSG00000036168	Ccdc38	0.159304	0.107787
ENSMUSG00000036169	Sostdc1	0.060516	0
ENSMUSG00000036172	Cd200r3	0.095951	0
ENSMUSG00000036180	Gatad2a	53.266087	57.278303
ENSMUSG00000036181	H1f2	47.349144	40.064865
ENSMUSG00000036185	Sapcd1	0.708609	0
ENSMUSG00000036186	Dipk1b	3.027524	4.215225
ENSMUSG00000036188	Ankmy2	26.995249	32.82961
ENSMUSG00000036192	Rorb	0.055993	0.00327
ENSMUSG00000036196	Slc26a8	0.910822	0.648002
ENSMUSG00000036197	Gxylt1	24.868359	28.733333
ENSMUSG00000036198	Arhgap36	0.254892	0.010069
ENSMUSG00000036199	Ndufa13	94.674206	131.363549
ENSMUSG00000036202	Rif1	12.939151	12.685987
ENSMUSG00000036206	Sh3bp4	27.579768	39.759166
ENSMUSG00000036208	Nepro	8.618006	5.777502
ENSMUSG00000036211	H1f6	0.034689	0.083502
ENSMUSG00000036214	Polr1has	13.091102	18.986445
ENSMUSG00000036216	Leap2	0.228709	0
ENSMUSG00000036218	Pdzrn4	0.402633	0.009746
ENSMUSG00000036223	Ska1	2.551462	6.895878
ENSMUSG00000036225	Kctd1	128.415544	150.19514
ENSMUSG00000036231	Agr3	0.278265	0
ENSMUSG00000036241	Ube2r2	81.041393	68.261256
ENSMUSG00000036242	Armh4	0.045695	0.009728
ENSMUSG00000036244	Tbc1d21	0.025735	0
ENSMUSG00000036246	Gmip	14.158292	9.394062
ENSMUSG00000036249	Rbm43	12.650997	12.659525
ENSMUSG00000036251	Trpm8	0.033466	0
ENSMUSG00000036256	Igfbp7	625.431126	298.299091
ENSMUSG00000036257	Pnpla8	41.157674	34.478548
ENSMUSG00000036264	Fstl4	0.140773	0
ENSMUSG00000036270	Edc4	30.119302	29.003325
ENSMUSG00000036273	Lrrk2	0.262816	0.030984
ENSMUSG00000036275	9530068E07Rik	117.864854	125.224401
ENSMUSG00000036278	Macrod1	17.816775	22.269444
ENSMUSG00000036281	Snapc4	29.797554	23.379934
ENSMUSG00000036282	Naa30	13.560882	13.590734
ENSMUSG00000036285	Noa1	20.429188	19.126144
ENSMUSG00000036291	Ap5m1	11.764547	10.338673
ENSMUSG00000036292	Gramd1c	4.564665	3.135771
ENSMUSG00000036295	Lrrn3	0.057879	0
ENSMUSG00000036298	Slc2a13	0.027473	0
ENSMUSG00000036299	BC031181	143.625602	241.741039
ENSMUSG00000036304	Zdhhc23	4.690118	2.381061
ENSMUSG00000036305	Rpl39-ps	2.985537	1.756464
ENSMUSG00000036306	Lzts1	0.293831	0.816524
ENSMUSG00000036309	Skp1	268.42412	217.235588
ENSMUSG00000036315	Polr1h	28.093807	39.72461
ENSMUSG00000036322	H2-Ea	1.395481	0
ENSMUSG00000036323	Srp72	147.070846	140.120549
ENSMUSG00000036327	Qsox2	15.923423	17.074041
ENSMUSG00000036330	Slc18a1	6.49666	7.881136
ENSMUSG00000036333	Kidins220	33.393392	23.209792
ENSMUSG00000036334	Igsf10	0.013175	0
ENSMUSG00000036339	Tmem260	11.370063	7.587156
ENSMUSG00000036352	Ubac1	27.086502	24.44358
ENSMUSG00000036353	P2ry12	0.037582	0
ENSMUSG00000036356	Csgalnact1	0.252423	0.346356
ENSMUSG00000036357	Gpr101	0.022545	0
ENSMUSG00000036362	P2ry13	0.101892	0
ENSMUSG00000036368	Rmdn2	2.439269	1.917883
ENSMUSG00000036371	Serbp1	681.924226	759.459607
ENSMUSG00000036372	Tmem258	258.643921	317.000622
ENSMUSG00000036376	Abt1	6.624241	7.187394
ENSMUSG00000036377	Cracd	0.328021	0.056986
ENSMUSG00000036381	P2ry14	0.156306	0
ENSMUSG00000036390	Gadd45a	143.549755	126.261435
ENSMUSG00000036391	Sec24a	11.713252	11.634422
ENSMUSG00000036395	Glb1l2	0.235912	0.040436
ENSMUSG00000036398	Ppp1r11	97.016809	128.006172
ENSMUSG00000036401	Glt6d1	0	0
ENSMUSG00000036402	Gng12	1342.64752	904.843999
ENSMUSG00000036403	Cep135	4.068975	3.426437
ENSMUSG00000036411	9530077C05Rik	1.769404	1.022111
ENSMUSG00000036412	Arsi	0.034095	0.020399
ENSMUSG00000036422	Pcdh8	10.208627	0.417424
ENSMUSG00000036427	Gpi1	174.762756	202.146194
ENSMUSG00000036430	Tbcc	24.209228	29.730631
ENSMUSG00000036432	Siah2	8.776207	6.045914
ENSMUSG00000036435	Exoc1	24.16553	30.103516
ENSMUSG00000036437	Npy1r	0.027552	0
ENSMUSG00000036438	Calm2	751.96935	833.091202
ENSMUSG00000036442	Thap11	24.081415	24.450527
ENSMUSG00000036446	Lum	0.095025	0
ENSMUSG00000036449	Lcn8	0.056036	0
ENSMUSG00000036450	Hif1an	26.345411	28.687279
ENSMUSG00000036452	Arhgap26	14.073629	22.807582
ENSMUSG00000036459	Wtip	5.435982	2.851432
ENSMUSG00000036461	Elf1	47.331104	49.942484
ENSMUSG00000036463	4930544G11Rik	1.019762	0.023988
ENSMUSG00000036466	Megf11	0.490801	0.168351
ENSMUSG00000036469	Marchf1	0.275312	0.015018
ENSMUSG00000036473	Tbc1d24	2.940509	3.681301
ENSMUSG00000036478	Btg1	54.972781	36.258843
ENSMUSG00000036480	Prss56	0.060085	0.028782
ENSMUSG00000036492	Rnf39	33.807247	19.409725
ENSMUSG00000036499	Eea1	29.198846	21.065069
ENSMUSG00000036500	Akp3	0.064761	0.020522
ENSMUSG00000036501	Fam13b	24.36678	20.8837
ENSMUSG00000036502	Tmem255a	0.427337	0.009082
ENSMUSG00000036503	Rnf13	41.168784	20.182184
ENSMUSG00000036504	Phpt1	99.910526	110.205339
ENSMUSG00000036510	Cdh8	0.037623	0
ENSMUSG00000036513	Commd2	34.102833	19.12124
ENSMUSG00000036521	Scgb2b2	0	0
ENSMUSG00000036523	Greb1	1.664324	2.141394
ENSMUSG00000036526	Card11	0.331567	0
ENSMUSG00000036528	Ppfibp2	13.708177	10.857771
ENSMUSG00000036529	Sbf1	40.756792	36.97271
ENSMUSG00000036533	Cdc42ep3	4.662601	1.819513
ENSMUSG00000036534	Slc38a7	12.456896	16.776379
ENSMUSG00000036537	Rnf113a1	5.28921	6.322011
ENSMUSG00000036545	Adamts2	0.04743	0.00576
ENSMUSG00000036550	Cnot1	64.421964	74.886452
ENSMUSG00000036551	Akap14	0.120174	0.018001
ENSMUSG00000036552	Ermard	24.756104	19.060169
ENSMUSG00000036553	Sh3tc1	7.345007	7.325289
ENSMUSG00000036555	Iqce	18.202813	14.672058
ENSMUSG00000036557	Stpg4	0	0
ENSMUSG00000036560	Lgi4	0.065803	0.063507
ENSMUSG00000036561	Ppp6r2	19.027133	24.359772
ENSMUSG00000036564	Ndrg4	1.537893	0.647487
ENSMUSG00000036565	Ttyh3	26.160677	23.314645
ENSMUSG00000036568	Bicral	8.347849	8.011765
ENSMUSG00000036570	Fxyd1	0.875158	0
ENSMUSG00000036572	Upf3b	28.641537	30.249417
ENSMUSG00000036574	Tex44	0.01571	0
ENSMUSG00000036578	Fxyd7	0.05204	0
ENSMUSG00000036580	Spg20	15.711182	7.334186
ENSMUSG00000036585	Fgf1	4.390959	0.615248
ENSMUSG00000036586	Grifin	0.061302	0
ENSMUSG00000036587	Fut7	0.080856	0
ENSMUSG00000036591	Arhgap21	26.342575	25.344301
ENSMUSG00000036594	H2-Aa	0.866461	0
ENSMUSG00000036596	Cpz	0.627884	0.013923
ENSMUSG00000036598	Ccdc113	0	0
ENSMUSG00000036599	Chst12	5.147836	4.556765
ENSMUSG00000036602	Alx1	0.112163	0.022787
ENSMUSG00000036606	Plxnb2	287.879459	303.135912
ENSMUSG00000036611	Eepd1	1.934126	0.865248
ENSMUSG00000036613	Eipr1	18.428354	29.750819
ENSMUSG00000036615	Rfxap	23.216531	7.655206
ENSMUSG00000036617	Etl4	46.658814	28.569271
ENSMUSG00000036620	Mgat4b	104.6157	157.000605
ENSMUSG00000036622	Atp13a2	31.569771	38.50637
ENSMUSG00000036632	Alg5	48.596967	23.04732
ENSMUSG00000036634	Mag	0.0147	0.017614
ENSMUSG00000036636	Clcn7	20.223378	23.03396
ENSMUSG00000036639	Nudt1	35.708241	40.749153
ENSMUSG00000036641	Ccdc148	1.645573	0.400057
ENSMUSG00000036644	Tbc1d9b	33.805762	40.669995
ENSMUSG00000036646	Man1b1	59.204359	57.184018
ENSMUSG00000036647	Or6b9	0.011347	0
ENSMUSG00000036655	Colec11	0.157683	0.086744
ENSMUSG00000036658	Or2b6	0.007707	0
ENSMUSG00000036661	Dennd3	8.516832	12.321658
ENSMUSG00000036667	Tcaf1	12.737764	4.226511
ENSMUSG00000036672	Cenpt	17.077017	16.261137
ENSMUSG00000036676	Tmtc3	13.408184	12.732883
ENSMUSG00000036678	Aaas	21.701806	24.276252
ENSMUSG00000036686	Cc2d1a	33.484433	36.823059
ENSMUSG00000036687	Tmem184a	36.020224	31.678448
ENSMUSG00000036693	Nop14	36.220906	39.05278
ENSMUSG00000036698	Ago2	12.75366	10.90888
ENSMUSG00000036699	Zcchc12	0.064366	0
ENSMUSG00000036707	Cab39	85.135485	73.567465
ENSMUSG00000036712	Cyld	19.442532	16.950968
ENSMUSG00000036718	Micall2	54.076589	64.151511
ENSMUSG00000036721	Zscan12	5.576575	4.988405
ENSMUSG00000036731	Cysrt1	2.759156	4.485837
ENSMUSG00000036733	Rbm42	51.494716	45.550309
ENSMUSG00000036737	Oxsr1	26.610125	22.436384
ENSMUSG00000036743	Psma8	0	0
ENSMUSG00000036744	Or2ag2b	0.024774	0
ENSMUSG00000036745	Ttll7	4.925548	4.664728
ENSMUSG00000036748	Cuedc2	105.120273	147.58464
ENSMUSG00000036749	Pramel5	0	0
ENSMUSG00000036751	Cox6b1	320.380791	264.031917
ENSMUSG00000036752	Tubb4b	350.937551	385.093697
ENSMUSG00000036760	Kcnk9	0.007732	0.00231
ENSMUSG00000036764	Dnajc12	1.582306	3.032937
ENSMUSG00000036766	Dner	0.150245	0.008221
ENSMUSG00000036768	Kif15	7.080232	8.81294
ENSMUSG00000036769	Wdr44	4.745237	5.279993
ENSMUSG00000036770	Stpg3	0.070958	0
ENSMUSG00000036775	Decr2	18.368789	22.181191
ENSMUSG00000036777	Anln	47.599832	55.823416
ENSMUSG00000036779	Tent4b	22.340652	19.460542
ENSMUSG00000036781	Rps27l	305.400291	337.313871
ENSMUSG00000036782	Klhl13	0.454932	0.020243
ENSMUSG00000036790	Slitrk2	0.059732	0.014802
ENSMUSG00000036792	Mbd5	15.600869	14.754222
ENSMUSG00000036800	Fam135b	0.025267	0.001509
ENSMUSG00000036805	Noxa1	104.073497	92.207593
ENSMUSG00000036810	Cnep1r1	31.924153	36.347426
ENSMUSG00000036813	Entpd8	5.587794	6.017723
ENSMUSG00000036814	Slc6a20a	0.09737	0.011196
ENSMUSG00000036815	Dpp10	0.015403	0.003654
ENSMUSG00000036816	Atoh7	0.100721	0.221337
ENSMUSG00000036817	Sun1	36.481622	31.115289
ENSMUSG00000036819	Jmjd4	6.747436	5.704583
ENSMUSG00000036820	Amdhd2	30.325986	63.460419
ENSMUSG00000036822	Topors	24.484173	32.848459
ENSMUSG00000036825	Ssx2ip	20.767643	22.358612
ENSMUSG00000036826	Igflr1	0	0
ENSMUSG00000036832	Lpar3	5.377479	4.806175
ENSMUSG00000036833	Pnpla7	9.585027	12.179692
ENSMUSG00000036834	Plch1	25.64058	10.864323
ENSMUSG00000036835	Psenen	104.089245	103.101309
ENSMUSG00000036840	Siah1a	13.511664	13.690079
ENSMUSG00000036845	Lin37	14.968534	18.849727
ENSMUSG00000036850	Mrpl41	60.354936	75.154633
ENSMUSG00000036853	Mcoln3	0.154256	0.119787
ENSMUSG00000036854	Hspb6	6.967182	10.030789
ENSMUSG00000036855	Gjd4	0.028893	0.023054
ENSMUSG00000036856	Wnt4	11.325877	18.452127
ENSMUSG00000036858	Ptcra	0.089415	0.080493
ENSMUSG00000036860	Mrpl55	37.917913	49.960975
ENSMUSG00000036862	Dchs1	0.063665	0.013247
ENSMUSG00000036863	Syde2	6.372022	6.631354
ENSMUSG00000036864	Proser3	10.002475	4.404725
ENSMUSG00000036867	Smad6	5.642496	4.279088
