gene_id	gene_name	Minus_cre_p53mut	Plus_cre_p53mut
ENSMUSG00000017760	Ctsa	1468.87506170649	1467.80514402198
ENSMUSG00000017764	Zswim1	2464.824	2459.666
ENSMUSG00000017765	Slc12a4	2368.55800674009	2265.61024785527
ENSMUSG00000017767	Spata25	258.185	258.185
ENSMUSG00000017774	Myo1c	4062.28692574769	4095.42391364124
ENSMUSG00000017776	Crk	3402.01511356531	3205.33232222599
ENSMUSG00000017778	Cox7c	310.474462613118	304.217903956322
ENSMUSG00000017781	Pitpna	1741.64534759354	1654.89638984472
ENSMUSG00000017801	Mlx	1545.19240149436	1486.00797206664
ENSMUSG00000017802	Retreg3	2891.83329491744	2828.73094462969
ENSMUSG00000017817	Jph2	3914.824	3909.666
ENSMUSG00000017830	Dhx58	1882.40982485618	1893.45992542034
ENSMUSG00000017831	Rab5a	2150.88045607261	2122.78863169303
ENSMUSG00000017832	Hspb9	416.937	482.93
ENSMUSG00000017837	Nkiras2	1543.87809267746	1522.74828936626
ENSMUSG00000017843	Ppp2r5c	2188.7728342742	2122.02759276428
ENSMUSG00000017858	Ift52	1610.76090437472	1612.70942867675
ENSMUSG00000017861	Mybl2	2638.8927793018	3151.08454309466
ENSMUSG00000017868	Sgk2	2472.4205471247	2482.47377571252
ENSMUSG00000017897	Eya2	2016.63952544725	2037.32294629862
ENSMUSG00000017922	Prl3c1	511.591166666667	511.591166666667
ENSMUSG00000017929	B4galt5	3969.824	3964.666
ENSMUSG00000017943	Gdap1l1	1203.09068176058	1045.55314305028
ENSMUSG00000017950	Hnf4a	1929.782853969	4110.666
ENSMUSG00000017969	Ptgis	1470.824	1470.824
ENSMUSG00000017978	Cadps2	4056.81866998973	4200.48106940318
ENSMUSG00000017999	Ddx27	2253.22368730959	2311.11698285299
ENSMUSG00000018001	Cyth3	3505.28980175047	3496.83302374128
ENSMUSG00000018008	Cyth4	2104.41993259779	2400.35330259521
ENSMUSG00000018012	Rac3	674.831748660682	677.180813614987
ENSMUSG00000018040	Rrp7a	1723.96464231892	1803.0826639908
ENSMUSG00000018042	Cyb5r3	2038.35361666049	2060.67879964131
ENSMUSG00000018068	Ints2	3414.76409088867	3263.04556694157
ENSMUSG00000018076	Med13l	8513.91780095233	8366.47934549668
ENSMUSG00000018102	H2bc4	915.824	910.666
ENSMUSG00000018126	Baiap2l2	1683.15027046329	1453.44469176442
ENSMUSG00000018143	Mafk	2551.40038969581	2503.82891364541
ENSMUSG00000018160	Med1	5811.76402792709	5097.8558110514
ENSMUSG00000018166	Erbb3	5775.824	5770.666
ENSMUSG00000018167	Stard3	1368.81136036257	1441.35786993853
ENSMUSG00000018168	Ikzf3	1734.45429483096	2331.63560539539
ENSMUSG00000018169	Mfng	997.664672161212	997.664672161212
ENSMUSG00000018171	Vmp1	987.703269431621	985.544023697388
ENSMUSG00000018189	Uchl5	937.72543922249	891.266063940388
ENSMUSG00000018196	Glrx2	866.598611334135	666.688708453515
ENSMUSG00000018199	Ro60	8309.36712746017	8273.87147944604
ENSMUSG00000018209	Stk4	4721.82235867682	4829.46012678233
ENSMUSG00000018211	Wfdc15b	331.140973401285	326.627695354593
ENSMUSG00000018217	Pmp22	1398.78839149667	1554.666
ENSMUSG00000018238	Gdf9	1552.824	1547.666
ENSMUSG00000018239	Zcchc10	1017.24365502695	1009.46426473935
ENSMUSG00000018259	Prl8a2	681.992	693.797
ENSMUSG00000018263	Tbx5	929.824	929.824
ENSMUSG00000018286	Psmb6	555.468116194954	550.124385763045
ENSMUSG00000018287	Spag7	881.875885814837	877.32199007566
ENSMUSG00000018293	Pfn1	636.968873288243	625.063800733243
ENSMUSG00000018322	Tomm34	1752.77826280945	1709.93059312371
ENSMUSG00000018326	Ywhab	2759.03254073415	2754.82917875477
ENSMUSG00000018334	Ksr1	3672.48843116536	3842.63749519577
ENSMUSG00000018339	Gpx3	1352.04674492494	1348.666
ENSMUSG00000018340	Anxa6	2230.8418831048	2226.32190446396
ENSMUSG00000018341	Il12rb2	2359.824	2359.824
ENSMUSG00000018347	Zkscan6	2030.04290972533	2024.90712801356
ENSMUSG00000018362	Kpna2	1792.6604377041	1799.10651244679
ENSMUSG00000018363	Smurf2	4231.59171341362	4069.19693995825
ENSMUSG00000018372	Cep95	1778.16207472668	1808.03118054558
ENSMUSG00000018377	Vezf1	4323.28036312512	4299.32839958861
ENSMUSG00000018378	Cuedc1	2562.63386679119	2665.41902766955
ENSMUSG00000018379	Srsf1	1728.49100229787	1556.57914219884
ENSMUSG00000018381	Abi3	2889.32877580459	2889.32877580459
ENSMUSG00000018387	Shroom1	3158.35909476013	3031.56445606441
ENSMUSG00000018395	Kif3a	2281.56549200162	2279.11899148072
ENSMUSG00000018398	Septin8	3627.6036001259	3447.62797955429
ENSMUSG00000018401	Mtmr4	4178.70201536836	3813.3275497299
ENSMUSG00000018405	Mrm1	1952.04142312632	1495.79591579137
ENSMUSG00000018411	Mapt	3997.74021179025	1811.6174641881
ENSMUSG00000018412	Kansl1	4686.5807164447	4729.17909735049
ENSMUSG00000018415	Gid4	3912.99382566907	4037.666
ENSMUSG00000018417	Myo1b	3820.99747618327	4137.63871883419
ENSMUSG00000018425	Dhx40	3568.19593055079	3567.666
ENSMUSG00000018427	Ypel2	4606.824	4601.666
ENSMUSG00000018428	Akap1	3362.57253768901	3380.53978138166
ENSMUSG00000018433	Nol11	2160.28690700944	2106.78764570149
ENSMUSG00000018442	Derl2	1534.42306892764	1263.26887373034
ENSMUSG00000018446	C1qbp	920.349019053408	931.554109073838
ENSMUSG00000018449	Rpain	469.733199775896	419.840286582545
ENSMUSG00000018451	6330403K07Rik	1332.824	1248.666
ENSMUSG00000018459	Slc13a3	3283.824	2885.666
ENSMUSG00000018470	Kcnab3	2134.67289421625	2169.04423015787
ENSMUSG00000018474	Chd3	2799.43729491671	2904.76895804836
ENSMUSG00000018476	Kdm6b	5567.781484179	5618.04702297271
ENSMUSG00000018479	Chct1	450.32	445.168
ENSMUSG00000018481	Appbp2	6222.824	6217.666
ENSMUSG00000018486	Wnt9b	4277.824	4277.824
ENSMUSG00000018500	Adora2b	1604.824	1599.666
ENSMUSG00000018501	Ncor1	2713.30946245973	2782.10236396747
ENSMUSG00000018507	Trpv2	2608.62222138461	2211.59910223544
ENSMUSG00000018509	Cenpv	752.641580204508	737.087973276011
ENSMUSG00000018537	Pcgf2	1528.78114370855	1505.447140129
ENSMUSG00000018541	Cwc25	2756.43828102612	2797.04302768472
ENSMUSG00000018543	1700001P01Rik	385.304	385.304
ENSMUSG00000018547	Pip4k2b	4812.824	4780.47862950002
ENSMUSG00000018548	Trim37	3909.37817240244	3926.73511484639
ENSMUSG00000018554	Ybx2	822.876466976972	1067.39457776035
ENSMUSG00000018559	Ctdnep1	1273.43958819748	1336.86203198297
ENSMUSG00000018565	Elp5	887.436639435014	862.88803163915
ENSMUSG00000018566	Slc2a4	2136.17813156659	1764.12703425593
ENSMUSG00000018567	Gabarap	1010.77002574472	984.485926321093
ENSMUSG00000018569	Cldn7	887.915711540257	944.860429719935
ENSMUSG00000018570	2810408A11Rik	1508.91065652944	1411.12191075505
ENSMUSG00000018572	Phf23	1647.47018845815	1672.51188979666
ENSMUSG00000018574	Acadvl	1719.24238134221	1712.99678785461
ENSMUSG00000018581	Dnah11	10351.2971652439	13826.666
ENSMUSG00000018583	G3bp1	6094.07123693573	5957.33866798459
ENSMUSG00000018585	Atox1	314.653	308.065596649465
ENSMUSG00000018589	Glra2	2909.824	2909.824
ENSMUSG00000018593	Sparc	1377.85206203161	1023.666
ENSMUSG00000018595	Glra4	1306.824	1306.824
ENSMUSG00000018599	Mief2	1540.74374675811	1734.52746915157
ENSMUSG00000018604	Tbx3	4417.63330685091	4531.666
ENSMUSG00000018620	Mmp20	3046.824	3046.824
ENSMUSG00000018623	Mmp7	827.824	822.666
ENSMUSG00000018634	Crhr1	2219.824	2219.824
ENSMUSG00000018648	Dusp14	1018.50766752499	960.614558426138
ENSMUSG00000018651	Tada2a	1762.22398095448	1814.3735118362
ENSMUSG00000018654	Ikzf1	2679.52601699809	3582.666
ENSMUSG00000018656	Tcaf3	2869.824	2869.824
ENSMUSG00000018659	Pnpo	1758.00695377833	1759.88802023779
ENSMUSG00000018661	Cog1	2745.78317356157	3030.56045128671
ENSMUSG00000018666	Cbx1	1608.93448460732	1563.54500155514
ENSMUSG00000018669	Cdk5rap3	1535.3364363188	1565.44492488705
ENSMUSG00000018672	Copz2	666.983112498318	687.03369201758
ENSMUSG00000018677	Slc25a39	1384.46904538157	1396.0832933946
ENSMUSG00000018678	Sp2	2795.75344938542	2796.04493647992
ENSMUSG00000018697	Aatf	1575.82494021619	1574.44477070235
ENSMUSG00000018698	Lhx1	3605.824	3605.824
ENSMUSG00000018707	Dync1h1	12531.8566601353	13315.434218559
ENSMUSG00000018727	Cpsf4l	902.352724631585	1007.64393278538
ENSMUSG00000018733	Pex12	1979.9604031957	2151.3777259761
ENSMUSG00000018736	Ndel1	1703.13421435175	1682.45458222212
ENSMUSG00000018740	Slc25a35	2036.35790920929	1886.58382972302
ENSMUSG00000018750	Zbtb4	3596.63430994645	3620.25670028951
ENSMUSG00000018752	Tnfsfm13	1989.12306627519	1989.666
ENSMUSG00000018761	Mpdu1	770.388860584253	660.080946350078
ENSMUSG00000018765	Fxr2	2208.12389639164	2539.08855045768
ENSMUSG00000018770	Atp5g3	481.395059457038	474.687989364404
ENSMUSG00000018774	Cd68	988.261786893791	981.7988057654
ENSMUSG00000018776	Slc35g3	1253.824	1248.666
ENSMUSG00000018796	Acsl1	3350.33769472648	3260.61757412845
ENSMUSG00000018800	Abca5	6973.3669400753	4674.44027508731
ENSMUSG00000018809	Smyd4	2715.69869811623	3103.73996529882
ENSMUSG00000018819	Lsp1	1335.08402270311	1284.63422709099
ENSMUSG00000018820	Zfyve27	2443.52402927507	2451.89683963875
ENSMUSG00000018821	Avpi1	800.71133211548	793.858605999753
ENSMUSG00000018822	Sfrp5	1659.824	1654.666
ENSMUSG00000018830	Myh11	5973.824	6204.666
ENSMUSG00000018841	Rad51d	2264.84313246194	1791.1629547173
ENSMUSG00000018844	Fndc8	1925.824	1920.666
ENSMUSG00000018845	Unc45b	3308.824	3303.666
ENSMUSG00000018846	Pank3	7135.824	7130.666
ENSMUSG00000018848	Rars	1831.92197279076	1848.34539593722
ENSMUSG00000018849	Wwc1	3892.69018802115	3917.81774921627
ENSMUSG00000018858	Mrpl58	519.686646710712	548.231638242692
ENSMUSG00000018861	Fdxr	1447.48626620161	1566.31168673135
ENSMUSG00000018862	Otop3	2128.824	2128.824
ENSMUSG00000018865	Sult4a1	1686.96813665033	1757.95887209861
ENSMUSG00000018868	Pnpla5	1453.824	1453.824
ENSMUSG00000018882	Mrpl45	2108.32394934541	2163.8657253894
ENSMUSG00000018893	Mb	794.518164437167	752.601759879737
ENSMUSG00000018899	Irf1	1759.93862402256	1706.99934405989
ENSMUSG00000018900	Slc22a5	2752.32211086344	2610.02253379417
ENSMUSG00000018906	P4ha2	1939.81590985612	1893.44362000619
ENSMUSG00000018907	Alox12e	2022.61768896229	2176.666
ENSMUSG00000018909	Arrb1	4356.58497903797	5468.53104270228
ENSMUSG00000018914	Il3	392.6265	392.6265
ENSMUSG00000018916	Csf2	560.662	555.493
ENSMUSG00000018919	Tm4sf5	504.329570676182	754.666
ENSMUSG00000018920	Cxcl16	1626.41631948759	1645.99878330846
ENSMUSG00000018921	Pelp1	2879.81591704557	2915.53676023758
ENSMUSG00000018923	Med11	658.159099328458	647.144995288153
ENSMUSG00000018924	Alox15	2144.1731947377	2163.666
ENSMUSG00000018925	Heatr9	1634.824	1629.666
ENSMUSG00000018927	Ccl6	820.096068241124	958.05998897731
ENSMUSG00000018930	Ccl4	424.512	424.512
ENSMUSG00000018931	Natd1	3938.824	3783.2104751575
ENSMUSG00000018932	Map2k3	1853.82060900735	1879.32491813713
ENSMUSG00000018965	Ywhah	1525.37776795412	1519.75097705517
ENSMUSG00000018973	Hoxb1	1845.824	1840.666
ENSMUSG00000018974	Sart3	2780.51496169982	3003.42936493235
ENSMUSG00000018983	E2f2	3471.58271414151	4493.666
ENSMUSG00000018986	Slfn3	1634.30666491675	1720.666
ENSMUSG00000018995	Nars2	3162.88880084504	1907.66565513918
ENSMUSG00000018999	Slc35b4	2751.81215770661	2662.44168415967
ENSMUSG00000019027	Dnah1	9971.57665017668	12626.666
ENSMUSG00000019039	Dalrd3	1183.9311829187	1220.97833608178
ENSMUSG00000019054	Fis1	552.725503265544	547.307055025645
ENSMUSG00000019055	Plod1	2575.14430259216	2563.71570842702
ENSMUSG00000019066	Rab3d	2174.9093299124	1991.6805462161
ENSMUSG00000019080	Mfsd3	1773.25618646362	1593.56130422378
ENSMUSG00000019082	Slc25a22	1680.79327912773	1810.71194578484
ENSMUSG00000019087	Atp6ap1	1567.10810415173	1451.54044302807
ENSMUSG00000019088	Dnase1l1	818.612784053213	1159.85750502008
ENSMUSG00000019102	Aldh3a1	1481.5926118165	1475.666
ENSMUSG00000019122	Ccl9	2765.824	2760.666
ENSMUSG00000019124	Scrn1	1227.12066389104	4564.666
ENSMUSG00000019132	BC005537	5608.824	3827.26202622005
ENSMUSG00000019139	Isyna1	1483.90798107057	1452.77355295123
ENSMUSG00000019143	Hars2	1494.25759894879	1715.15315441585
ENSMUSG00000019146	Cacng2	5269.824	5264.666
ENSMUSG00000019158	Tmem160	565.995419472233	566.093718071561
ENSMUSG00000019173	Rab5c	1673.17422982555	1670.52693867246
ENSMUSG00000019178	Styxl1	722.926	997.666
ENSMUSG00000019179	Mdh2	1195.05557700914	1198.88494838812
ENSMUSG00000019188	H13	2055.08924938479	1941.13155794219
ENSMUSG00000019189	Rnf145	3157.10391402638	3069.93623731847
ENSMUSG00000019194	Scn1b	1182.97477433556	1255.666
ENSMUSG00000019210	Atp6v1e1	1072.61188261028	1068.14248408636
ENSMUSG00000019214	Chtf18	2740.19260783748	2787.29553561422
ENSMUSG00000019230	Lhx9	3519.63494022993	1778.1913129524
ENSMUSG00000019232	Etnppl	2169.57483745692	2233.49862448494
ENSMUSG00000019235	Rps6kl1	2464.14809381663	2542.98484462879
ENSMUSG00000019254	Ppp1r12c	1732.4406355785	2022.01730930026
ENSMUSG00000019256	Ahr	5247.48743439628	5302.666
ENSMUSG00000019261	Map1s	1483.83000039419	1373.88216213966
ENSMUSG00000019278	Dpep1	1995.824	535.791
ENSMUSG00000019295	Tmem129	1944.21409051345	1927.17720991334
ENSMUSG00000019297	Nop9	3028.54238853466	3217.8150918476
ENSMUSG00000019301	Hsd17b1	1098.824	1093.666
ENSMUSG00000019302	Atp6v0a1	2758.81070935887	2746.4925216525
ENSMUSG00000019303	Psmc3ip	924.256303912224	894.64324470617
ENSMUSG00000019312	Grb7	2032.92937855107	2042.09001632433
ENSMUSG00000019320	Noxo1	966.689323205482	852.658879963606
ENSMUSG00000019326	Aoc3	4156.824	4151.666
ENSMUSG00000019338	Zfp687	3149.71910733062	3173.6299536103
ENSMUSG00000019359	Gdpd2	2061.19873139016	2181.666
ENSMUSG00000019362	D8Ertd738e	383.076	377.852
ENSMUSG00000019368	Sec14l4	670.217348820545	670.217348820545
ENSMUSG00000019370	Calm3	1705.81792964704	1726.16564802689
ENSMUSG00000019373	Cops3	1330.77250788655	1371.64201164822
ENSMUSG00000019428	Fkbp8	1286.92396653922	1322.99687450286
ENSMUSG00000019429	Ffar3	993.824	993.824
ENSMUSG00000019432	Ddx39b	1470.24320547175	1466.65819515201
ENSMUSG00000019433	Gipc1	1255.94224130169	1261.0214769784
ENSMUSG00000019437	Tlcd1	1369.22694304454	1254.4882894995
ENSMUSG00000019461	Plscr3	1435.94759250731	1419.58143424755
ENSMUSG00000019464	Ptger1	2315.02377287512	1702.27479555755
ENSMUSG00000019467	Arhgef25	2025.25988180997	1952.23675308527
ENSMUSG00000019470	Xab2	2442.05281947822	2391.48468157651
ENSMUSG00000019471	Cdc37	1434.42363970462	1413.44170033459
ENSMUSG00000019478	Rab4a	1149.73573963044	1130.64521105939
ENSMUSG00000019487	Trip10	1607.53494808274	1691.85083241891
ENSMUSG00000019489	Cd70	602.27	602.27
ENSMUSG00000019494	Cops6	1309.49645248283	1380.73360426901
ENSMUSG00000019505	Ubb	1257.6568118622	1251.26932536581
ENSMUSG00000019518	Ap4m1	2288.7647061607	2232.87186016785
ENSMUSG00000019528	Gyg	1468.05874471249	1446.99265507008
ENSMUSG00000019539	Rcn3	1221.824	1216.666
ENSMUSG00000019558	Slc6a8	2555.98849372192	2472.60866118122
ENSMUSG00000019564	Arid3a	4985.27109340586	4979.6250697751
ENSMUSG00000019577	Pdk4	3243.824	3238.666
ENSMUSG00000019578	Ubxn6	1971.3162349343	2095.87830214833
ENSMUSG00000019579	Mydgf	1436.81614606823	1455.35662040507
ENSMUSG00000019590	Cyb561	1993.64899736009	1926.785009173
ENSMUSG00000019647	Sema6a	4735.09110811405	5551.19664418892
ENSMUSG00000019659	Ccdc12	553.487322960605	558.8959214946
ENSMUSG00000019689	Fmc1	260.732	255.67685622612
ENSMUSG00000019699	Akt3	4591.92299749358	4660.666
ENSMUSG00000019710	Mrpl24	835.109738839785	864.619001247258
ENSMUSG00000019715	Gle1	2763.79273954501	3028.22866955065
ENSMUSG00000019718	L3hypdh	1475.28297119801	1204.02728693965
ENSMUSG00000019726	Lyst	8999.72402387293	7254.91921577801
ENSMUSG00000019731	Slc35e1	4127.4491651196	4137.666
ENSMUSG00000019732	Calr3	1528.824	1523.666
ENSMUSG00000019734	Tmc4	1761.30694175109	1838.23829448736
ENSMUSG00000019737	Syne4	775.450673948966	805.613824340791
ENSMUSG00000019738	Polr2i	448.524831313327	373.061507184257
ENSMUSG00000019756	Prl8a1	624.149	1436.666
ENSMUSG00000019761	Krt10	1147.27354358073	1066.28965012596
ENSMUSG00000019762	Iyd	1338.824	1338.824
ENSMUSG00000019763	Rmnd1	1310.90442632196	1324.8145085877
ENSMUSG00000019767	Ccdc170	3109.824	3104.666
ENSMUSG00000019768	Esr1	4677.44087551682	4534.18509732958
ENSMUSG00000019772	Vip	1788.245	1788.245
ENSMUSG00000019773	Fbxo5	1699.824	1694.666
ENSMUSG00000019774	Mtrf1l	1681.49325376751	1728.37964341248
ENSMUSG00000019775	Rgs17	7866.824	7866.82400000001
ENSMUSG00000019777	Hdac2	1750.23194143338	1756.11128754934
ENSMUSG00000019779	Frk	3472.34154788355	3388.74025961251
ENSMUSG00000019782	Rwdd1	847.562557532199	842.384352819097
ENSMUSG00000019785	Clvs2	1254.28469051933	2471.666
ENSMUSG00000019787	Trdn	4078.73228764726	4078.73228764727
ENSMUSG00000019789	Hey2	2260.38153124129	2260.38153124129
ENSMUSG00000019790	Stxbp5	5112.30695905806	4963.19701108241
ENSMUSG00000019791	Hint3	643.060382547193	641.192187415767
ENSMUSG00000019792	Trmt11	1292.43308308771	1626.95827681095
ENSMUSG00000019794	Katna1	1490.76379849326	1500.40205513097
ENSMUSG00000019795	Pcmt1	1298.68941836137	1218.11205739589
ENSMUSG00000019796	Lrp11	2764.63089246293	3140.666
ENSMUSG00000019797	Mtres1	623.709797786063	609.646821067326
ENSMUSG00000019802	Sec63	3743.12947762058	3177.34762912245
ENSMUSG00000019803	Nr2e1	3044.824	3039.666
ENSMUSG00000019804	Snx3	1159.59682750925	1147.75350045799
ENSMUSG00000019806	Aig1	1350.44041547247	1327.8631680468
ENSMUSG00000019808	Adat2	1225.824	1220.666
ENSMUSG00000019809	Pex3	1721.25269496986	1628.16698230324
ENSMUSG00000019810	Fuca2	1674.94627254483	1674.57474826676
ENSMUSG00000019813	Cep57l1	1746.95932653132	1891.60416459441
ENSMUSG00000019814	Ltv1	2056.824	1769.33574143462
ENSMUSG00000019815	Zc2hc1b	750.898	750.898
ENSMUSG00000019817	Plagl1	2190.26585294787	2574.53896773921
ENSMUSG00000019818	Cd164	2649.35226550171	2643.13967995522
ENSMUSG00000019820	Utrn	9802.80862584797	11182.7181272908
ENSMUSG00000019822	Smpd2	1163.25198840028	1157.40430942984
ENSMUSG00000019823	Mical1	2676.30949206959	1254.62745673922
ENSMUSG00000019826	Zbtb24	2280.63956166401	2311.16226071975
ENSMUSG00000019828	Grm1	4956.6385664852	4019.666
ENSMUSG00000019831	Wasf1	2421.4443604752	2399.47718324293
ENSMUSG00000019832	Rab32	1881.03832199186	1894.02557331296
ENSMUSG00000019834	Slc22a16	1985.824	1985.824
ENSMUSG00000019836	Amd-ps4	762.824	762.824
ENSMUSG00000019837	Gtf3c6	813.754855063112	755.616591109358
ENSMUSG00000019838	Slc16a10	4326.51922421069	3732.96684144535
ENSMUSG00000019841	Rev3l	7243.56706077487	7824.04197707319
ENSMUSG00000019842	Traf3ip2	2158.17073092232	2384.39001723487
ENSMUSG00000019843	Fyn	2688.19347650861	2805.41352755271
ENSMUSG00000019845	Tube1	1723.81316061745	2136.03129814616
ENSMUSG00000019846	Lama4	5287.85198897058	5800.666
ENSMUSG00000019848	Popdc3	1612.824	1612.824
ENSMUSG00000019849	Prep	10692.824	10687.666
ENSMUSG00000019850	Tnfaip3	3933.13174987143	3937.6521338723
ENSMUSG00000019851	Perp	1711.824	1706.666
ENSMUSG00000019852	Arfgef3	12996.9748106838	14333.666
ENSMUSG00000019853	Hebp2	1454.40242234288	1339.71641211089
ENSMUSG00000019854	Reps1	2078.45681702494	2058.30924909805
ENSMUSG00000019856	Fam184a	2483.3630786517	3453.12993862346
ENSMUSG00000019857	Asf1a	1044.03750756354	945.899712794236
ENSMUSG00000019861	Gopc	4015.9962822782	4019.36413356844
ENSMUSG00000019863	Qrsl1	1585.57790525171	1588.27600680718
ENSMUSG00000019864	Rtn4ip1	2460.97464221258	2476.8367223256
ENSMUSG00000019865	Nmbr	680.993	1353.666
ENSMUSG00000019866	Crybg1	6536.24113204858	6570.94993150383
ENSMUSG00000019867	Gje1	1239.824	1234.666
ENSMUSG00000019868	Vta1	832.170975981129	821.956060884971
ENSMUSG00000019872	Smpdl3a	1703.22668692246	1692.29594067377
ENSMUSG00000019873	Reep3	4946.4008363111	4942.54638122864
ENSMUSG00000019874	Fabp7	584.470386686399	587.927205305262
ENSMUSG00000019876	Pkib	3343.87247690132	2051.89799262173
ENSMUSG00000019877	Serinc1	2589.87044080768	2620.09223299963
ENSMUSG00000019878	Hsf2	2310.57346997717	2304.66363142124
ENSMUSG00000019880	Rspo3	2844.824	2839.666
ENSMUSG00000019883	Echdc1	2014.09830721203	2169.64919135632
ENSMUSG00000019888	Mgat4c	2479.68150488577	2423.76863244246
ENSMUSG00000019889	Ptprk	4496.41926115012	4433.49724935558
ENSMUSG00000019890	Nts	1007.824	1007.824
ENSMUSG00000019891	Dcbld1	2761.45853361163	2759.46741392466
ENSMUSG00000019892	Lrriq1	4177.17904237724	1593.666
ENSMUSG00000019893	Ros1	7181.99790433644	7155.666
ENSMUSG00000019894	Slc6a15	1874.48722538253	3297.666
ENSMUSG00000019897	Ccdc59	2136.96527979611	1881.81631825561
ENSMUSG00000019899	Lama2	1650.9481896934	3137.666
ENSMUSG00000019900	Rfx6	3223.824	3223.824
ENSMUSG00000019905	Gprc6a	2051.824	2051.824
ENSMUSG00000019906	Lin7a	2122.824	1388.666
ENSMUSG00000019907	Ppp1r12a	3215.55018189231	3242.88060335216
ENSMUSG00000019909	Fam162b	411.29	411.29
ENSMUSG00000019913	Sim1	2094.34162114537	1441.666
ENSMUSG00000019916	P4ha1	2765.78850635296	2644.54105270362
ENSMUSG00000019917	Septin10	1700.79766498406	1722.39845689344
ENSMUSG00000019920	Lims1	4014.79950787271	3990.71010043813
ENSMUSG00000019923	Zwint	1400.67926044715	1370.28779400243
ENSMUSG00000019927	Ube2d1	1198.71362830005	1185.94436432675
ENSMUSG00000019929	Dcn	1571.64698373627	1571.64698373627
ENSMUSG00000019932	Kera	2039.824	2039.824
ENSMUSG00000019933	Mrln	199.006	199.006
ENSMUSG00000019935	Slc17a8	4215.824	1617.666
ENSMUSG00000019936	Epyc	2298.824	2298.824
ENSMUSG00000019942	Cdk1	681.150605151372	658.983120956789
ENSMUSG00000019943	Atp2b1	4573.95743585903	4443.89744619721
ENSMUSG00000019944	Rhobtb1	3644.73165106582	3317.31264526502
ENSMUSG00000019945	Cabcoco1	1021.824	1016.666
ENSMUSG00000019947	Arid5b	6987.37386289504	7117.46966553664
ENSMUSG00000019948	Actr6	1298.16655519321	1234.48558976122
ENSMUSG00000019951	Uhrf1bp1l	4994.19289256694	4754.67423292517
ENSMUSG00000019952	Poc1b	2674.03755294012	2625.94939336463
ENSMUSG00000019960	Dusp6	2381.10460197011	2514.48223485163
ENSMUSG00000019961	Tmpo	2417.75158053042	2450.43992710137
ENSMUSG00000019966	Kitl	4768.14414792895	5402.666
ENSMUSG00000019969	Psen1	2397.43257749218	2279.98605195939
ENSMUSG00000019970	Sgk1	2005.25427269614	2094.6775186759
ENSMUSG00000019971	Cep290	6937.78400451307	6578.22111485029
ENSMUSG00000019975	Ikbip	1673.76066684807	1757.98465036689
ENSMUSG00000019977	Hbs1l	2239.87348136849	2200.28944437209
ENSMUSG00000019978	Epb41l2	3306.70641672218	3654.32719336473
ENSMUSG00000019979	Apaf1	5772.42999333899	5051.7582831305
ENSMUSG00000019982	Myb	2990.20477864113	2978.7305103704
ENSMUSG00000019984	Med23	4424.34421995743	4379.05157347342
ENSMUSG00000019986	Ahi1	3816.68408842142	4077.23374641249
ENSMUSG00000019987	Arg1	1223.60697420244	1224.08071812311
ENSMUSG00000019988	Nedd1	2902.56715063113	3204.44564660271
ENSMUSG00000019989	Enpp3	2890.88384723413	2851.97308915927
ENSMUSG00000019990	Pde7b	3813.01716639251	3795.0491801029
ENSMUSG00000019992	Mtfr2	1698.0628964063	1745.666
ENSMUSG00000019996	Map7	2967.96381263872	3157.80902164392
ENSMUSG00000019997	Ccn2	2139.16649224955	2154.39302484704
ENSMUSG00000019998	Stx7	1138.05803790887	1059.15146253107
ENSMUSG00000020000	Moxd1	2849.824	436.460333011969
ENSMUSG00000020003	Pex7	1374.16912669362	1359.41806013334
ENSMUSG00000020007	Il20ra	854.824	854.824
ENSMUSG00000020009	Ifngr1	1756.65397642832	1791.05282468724
ENSMUSG00000020010	Vnn3	1570.824	1565.666
ENSMUSG00000020014	Cfap54	9662.824	9270.666
ENSMUSG00000020015	Cdk17	3064.65086845503	3305.00425761113
ENSMUSG00000020017	Hal	5078.824	5073.666
ENSMUSG00000020018	Snrpf	621.161	616.024
ENSMUSG00000020019	Ntn4	3405.824	3400.666
ENSMUSG00000020020	Usp44	2208.824	2203.666
ENSMUSG00000020021	Fgd6	7713.84968080445	7798.666
ENSMUSG00000020022	Ndufa12	346.621860593222	339.66469492681
ENSMUSG00000020023	Tmcc3	4366.05447624806	4480.40249926085
ENSMUSG00000020024	Cep83	3226.7079796271	3216.98024521837
ENSMUSG00000020027	Socs2	1626.06208659527	1633.17037685104
ENSMUSG00000020029	Nudt4	2969.824	2964.666
ENSMUSG00000020032	Nuak1	5317.824	5312.666
ENSMUSG00000020033	4930463O16Rik	1847.824	1847.824
ENSMUSG00000020034	Tcp11l2	2462.02021124025	2479.666
ENSMUSG00000020037	Rfx4	3208.55358285278	3028.666
ENSMUSG00000020038	Cry1	2785.824	2780.666
ENSMUSG00000020042	Abtb3	4921.33895511795	5475.69681127983
ENSMUSG00000020044	Timp3	4473.24454669109	4462.80490914915
ENSMUSG00000020048	Hsp90b1	2571.74474813101	2574.1466442133
ENSMUSG00000020051	Pah	1901.824	1896.666
ENSMUSG00000020052	Ascl1	2240.824	2235.666
ENSMUSG00000020053	Igf1	1754.08629596656	1754.08629596656
ENSMUSG00000020056	Washc3	701.743378225706	726.748389370765
